week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,log_prob
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,Kansas City,Carolina,Cincinnati,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,San Francisco,-4.402506370445676
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Kansas City,Baltimore,Miami,Minnesota,Dallas,Denver,Tennessee,Seattle,San Francisco,-4.402562326247956
Denver,LA Rams,LA Chargers,Cleveland,Tampa Bay,San Francisco,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Green Bay,Dallas,New Orleans,Baltimore,Indianapolis,Minnesota,-4.402671875913569
Indianapolis,LA Rams,LA Chargers,Green Bay,Tampa Bay,San Francisco,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Tennessee,Baltimore,New Orleans,-4.402701498032113
Denver,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,Baltimore,Tennessee,Indianapolis,San Francisco,-4.402749194857346
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Seattle,Tennessee,-4.402763144346407
Baltimore,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Denver,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Carolina,Indianapolis,San Francisco,-4.402774124932399
Indianapolis,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Seattle,San Francisco,-4.4027804144180696
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Carolina,Baltimore,Seattle,San Francisco,-4.402869064373327
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Indianapolis,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Detroit,San Francisco,-4.402881028098056
San Francisco,Green Bay,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Kansas City,LA Rams,New England,Miami,Minnesota,Buffalo,Denver,Tennessee,Baltimore,New Orleans,-4.403083363413
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Tennessee,Seattle,San Francisco,-4.403085771081759
Indianapolis,Green Bay,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Kansas City,LA Rams,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Seattle,Tennessee,-4.40323052716925
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Baltimore,Denver,Tennessee,Seattle,San Francisco,-4.403272154075166
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,Kansas City,Baltimore,Seattle,Tennessee,-4.403332339002686
Indianapolis,Green Bay,LA Chargers,Cleveland,Tampa Bay,San Francisco,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,LA Rams,Buffalo,Denver,Baltimore,Seattle,Minnesota,-4.4034007506943995
San Francisco,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Indianapolis,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Green Bay,Buffalo,Denver,Baltimore,Seattle,Minnesota,-4.403416533249428
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,Buffalo,Kansas City,Cincinnati,Miami,Minnesota,Dallas,New Orleans,Baltimore,Seattle,San Francisco,-4.403498966382205
Indianapolis,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,San Francisco,Tennessee,-4.403499371708163
Indianapolis,Green Bay,LA Chargers,Cleveland,Tampa Bay,San Francisco,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Seattle,LA Rams,-4.403525670848153
New Orleans,Green Bay,LA Rams,LA Chargers,Tampa Bay,San Francisco,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Indianapolis,Tennessee,-4.403585600593739
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,Kansas City,Tennessee,Seattle,San Francisco,-4.403654965738038
Indianapolis,San Francisco,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,LA Rams,New England,Miami,Minnesota,Buffalo,Kansas City,Carolina,Baltimore,New Orleans,-4.403724823538202
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Denver,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,Carolina,Baltimore,Green Bay,San Francisco,-4.403725990999195
Indianapolis,Denver,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Green Bay,LA Rams,New England,Miami,Minnesota,Buffalo,Kansas City,Baltimore,Washington,Tennessee,-4.403780394295102
New Orleans,San Francisco,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Minnesota,Buffalo,Kansas City,New England,Miami,LA Rams,Dallas,Denver,Baltimore,Indianapolis,Tennessee,-4.403846265905768
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Carolina,Baltimore,Indianapolis,Tennessee,-4.4039552145906296
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,San Francisco,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Green Bay,Dallas,New Orleans,Baltimore,Philadelphia,Minnesota,-4.403977956335039
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Indianapolis,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Baltimore,Denver,Tennessee,Green Bay,Philadelphia,-4.404140929644899
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Carolina,Baltimore,Cleveland,-4.404167718278727
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,Buffalo,Kansas City,Cincinnati,Miami,Minnesota,Tennessee,Denver,Baltimore,Seattle,San Francisco,-4.404270294590767
Baltimore,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Carolina,Tennessee,Indianapolis,San Francisco,-4.404277841325981
New Orleans,LA Rams,LA Chargers,Cleveland,Tampa Bay,San Francisco,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Indianapolis,Minnesota,Dallas,Denver,Baltimore,Green Bay,Miami,-4.404532920659953
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Tennessee,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,Kansas City,Baltimore,Washington,San Francisco,-4.404564318251601
Indianapolis,Denver,LA Rams,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Green Bay,Tennessee,-4.404569727388776
Indianapolis,Denver,Minnesota,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,LA Chargers,Kansas City,New England,Miami,LA Rams,Buffalo,New Orleans,Baltimore,Washington,San Francisco,-4.404576994173294
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Tennessee,Buffalo,Kansas City,New England,Miami,Green Bay,Dallas,Denver,Baltimore,Seattle,Minnesota,-4.40458011282149
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,Buffalo,Kansas City,Cincinnati,Miami,Minnesota,Dallas,New Orleans,Baltimore,Indianapolis,Tennessee,-4.404585116599508
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,Buffalo,Carolina,New England,Miami,Minnesota,Cincinnati,New Orleans,Baltimore,Kansas City,San Francisco,-4.404646291314137
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Indianapolis,Cincinnati,Philadelphia,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Tennessee,Baltimore,New Orleans,-4.404672497883296
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Carolina,New England,Miami,Minnesota,Baltimore,Denver,Tennessee,Kansas City,San Francisco,-4.404736128186948
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,San Francisco,Cincinnati,Philadelphia,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Seattle,Tennessee,-4.4048196616395465
Baltimore,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,Buffalo,Kansas City,Cincinnati,Miami,Minnesota,Dallas,New Orleans,Tennessee,Indianapolis,San Francisco,-4.404907743334859
Indianapolis,Denver,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Tennessee,Kansas City,LA Rams,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,San Francisco,-4.4051997853973415
Indianapolis,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Dallas,Baltimore,Seattle,San Francisco,-4.4052055695342895
Tennessee,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Indianapolis,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Seattle,San Francisco,-4.405205731459025
Indianapolis,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Las Vegas,Dallas,Philadelphia,Kansas City,Denver,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,San Francisco,-4.405271968781249
Indianapolis,San Francisco,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Kansas City,LA Rams,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Seattle,Tennessee,-4.405288694022272
Indianapolis,LA Rams,Cincinnati,LA Chargers,Tampa Bay,San Francisco,Denver,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Green Bay,Tennessee,-4.405294998812398
San Francisco,LA Rams,Minnesota,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,LA Chargers,Kansas City,New England,Miami,Green Bay,Buffalo,Denver,Tennessee,Baltimore,New Orleans,-4.405352986648443
Indianapolis,San Francisco,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,LA Rams,Buffalo,Denver,Baltimore,Seattle,Minnesota,-4.405458917547421
Baltimore,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,Cincinnati,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Buffalo,Indianapolis,San Francisco,-4.405459180216695
Indianapolis,LA Rams,Minnesota,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,LA Chargers,Kansas City,New England,Miami,Green Bay,Buffalo,Denver,Baltimore,Seattle,Tennessee,-4.405500150404694
Baltimore,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Carolina,Indianapolis,San Francisco,-4.405506626932163
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,San Francisco,Tennessee,-4.405525141195249
Indianapolis,San Francisco,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Seattle,LA Rams,-4.405583837701174
New Orleans,San Francisco,LA Rams,LA Chargers,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Indianapolis,Tennessee,-4.40564376744676
Baltimore,Denver,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,LA Rams,New England,Miami,Minnesota,Dallas,New Orleans,Kansas City,Indianapolis,San Francisco,-4.405758992655824
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Indianapolis,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Seattle,Tennessee,-4.405821301837986
Baltimore,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Tennessee,New Orleans,Buffalo,Indianapolis,San Francisco,-4.4059251517615685
Indianapolis,LA Rams,Baltimore,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Tennessee,Seattle,San Francisco,-4.405954836267229
Indianapolis,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Detroit,San Francisco,-4.405989945295742
San Francisco,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Dallas,Philadelphia,Kansas City,New England,Indianapolis,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Miami,-4.405999186152627
Denver,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Baltimore,New Orleans,Carolina,Indianapolis,San Francisco,-4.406088782998911
Baltimore,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Indianapolis,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Tennessee,Seattle,San Francisco,-4.4061439285733375
San Francisco,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Dallas,Baltimore,Indianapolis,Tennessee,-4.406291719751592
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Cincinnati,New Orleans,Baltimore,Washington,San Francisco,-4.40635213653287
Denver,Green Bay,LA Rams,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,San Francisco,-4.406415453431325
Indianapolis,Denver,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,LA Rams,New England,Miami,Minnesota,Dallas,Kansas City,Baltimore,Arizona,San Francisco,-4.40641790106462
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Baltimore,Denver,Tennessee,Washington,San Francisco,-4.406441973405681
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Baltimore,Denver,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Green Bay,San Francisco,-4.406528283156321
Cincinnati,LA Rams,LA Chargers,Cleveland,Tampa Bay,Indianapolis,Denver,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Green Bay,San Francisco,-4.406544523983541
New Orleans,Denver,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,LA Rams,New England,Miami,Minnesota,Tennessee,Kansas City,Carolina,Indianapolis,San Francisco,-4.4065485634343435
Baltimore,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Philadelphia,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Dallas,Tennessee,Indianapolis,San Francisco,-4.406614346486944
Indianapolis,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Baltimore,Tennessee,Seattle,San Francisco,-4.406622110531769
Tennessee,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,San Francisco,-4.406732470318886
Indianapolis,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Philadelphia,Buffalo,Carolina,New England,Miami,Minnesota,Dallas,Kansas City,Tennessee,Baltimore,New Orleans,-4.40680981331751
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Green Bay,Baltimore,Denver,Tennessee,Indianapolis,Minnesota,-4.406855748507702
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Denver,Buffalo,Carolina,New England,Indianapolis,Minnesota,Dallas,Kansas City,Baltimore,Seattle,Miami,-4.406873737472594
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Baltimore,New Orleans,Tennessee,Philadelphia,San Francisco,-4.406895746825752
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Indianapolis,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,Denver,Baltimore,Seattle,San Francisco,-4.407066037406904
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Tennessee,Buffalo,Kansas City,Cincinnati,Miami,Minnesota,Dallas,Denver,Baltimore,Seattle,San Francisco,-4.4071923534697275
San Francisco,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Tennessee,Baltimore,Cleveland,-4.4072467969307105
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,Tennessee,-4.407348040697846
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Arizona,Tennessee,-4.407367637405339
Denver,LA Rams,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Carolina,Baltimore,Indianapolis,Tennessee,-4.407385298320467
San Francisco,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Detroit,Tennessee,-4.4075423074224735
Indianapolis,LA Rams,Cincinnati,Philadelphia,Tampa Bay,San Francisco,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Tennessee,Baltimore,New Orleans,-4.4075871917695855
New Orleans,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Tennessee,San Francisco,-4.407593424391536
San Francisco,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,Tennessee,Denver,Baltimore,Washington,Philadelphia,-4.407669372339824
Baltimore,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Tennessee,Seattle,San Francisco,-4.407670667433198
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Carolina,New England,Miami,Minnesota,Tennessee,Denver,Baltimore,Seattle,San Francisco,-4.407699924894236
Baltimore,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Tennessee,Detroit,San Francisco,-4.407864934157826
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,San Francisco,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Washington,Philadelphia,-4.407870352299811
San Francisco,LA Rams,Cincinnati,Cleveland,Buffalo,Green Bay,Denver,Philadelphia,LA Chargers,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Baltimore,Tampa Bay,Tennessee,-4.407965265554395
Denver,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,Cincinnati,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,San Francisco,-4.408047040660145
Indianapolis,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Dallas,Kansas City,Philadelphia,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,San Francisco,-4.408065359767528
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Detroit,San Francisco,-4.408142081165746
Indianapolis,Denver,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Kansas City,LA Rams,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Green Bay,Tennessee,-4.408220127972214
New Orleans,Denver,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Buffalo,LA Rams,New England,Miami,Minnesota,Baltimore,Kansas City,Tennessee,Green Bay,San Francisco,-4.408334580724574
Indianapolis,LA Rams,Cincinnati,Philadelphia,Tampa Bay,San Francisco,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Green Bay,Buffalo,New Orleans,Baltimore,Seattle,Tennessee,-4.408387681423053
Denver,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Baltimore,Tennessee,Indianapolis,San Francisco,-4.408407260711371
Indianapolis,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Carolina,Baltimore,Miami,Minnesota,Buffalo,Kansas City,Tennessee,Washington,San Francisco,-4.408427691053191
Indianapolis,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Las Vegas,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Detroit,San Francisco,-4.4084358617260095
New Orleans,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Las Vegas,Dallas,Buffalo,Kansas City,Baltimore,Miami,Minnesota,Cincinnati,Denver,Tennessee,Indianapolis,San Francisco,-4.40844151214888
Indianapolis,Green Bay,LA Chargers,Philadelphia,Tampa Bay,San Francisco,Cincinnati,Dallas,Buffalo,Kansas City,New England,Miami,Minnesota,LA Rams,Denver,Tennessee,Baltimore,New Orleans,-4.408549350191695
New Orleans,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Detroit,San Francisco,-4.408717281455096
Indianapolis,LA Rams,LA Chargers,Cleveland,Tampa Bay,Green Bay,Cincinnati,Dallas,Philadelphia,Kansas City,Denver,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Washington,San Francisco,-4.40872320784085
Indianapolis,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Tennessee,Philadelphia,-4.408753247170154
Baltimore,LA Rams,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Denver,Tennessee,Philadelphia,Kansas City,New England,Miami,Minnesota,Dallas,New Orleans,Buffalo,Indianapolis,San Francisco,-4.408847210640529
San Francisco,Denver,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,LA Rams,Buffalo,New Orleans,Baltimore,Seattle,Minnesota,-4.408887049815724
Indianapolis,LA Rams,LA Chargers,Philadelphia,Tampa Bay,Green Bay,Cincinnati,Dallas,Buffalo,Carolina,New England,Miami,Minnesota,Tennessee,New Orleans,Baltimore,Kansas City,San Francisco,-4.4089081929234615
New Orleans,Green Bay,LA Chargers,Cleveland,Tampa Bay,Indianapolis,Cincinnati,Philadelphia,Buffalo,Kansas City,New England,Miami,Minnesota,Dallas,Denver,Baltimore,Seattle,San Francisco,-4.408923859435321
Indianapolis,LA Rams,Cincinnati,LA Chargers,Tampa Bay,San Francisco,Denver,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Tennessee,Philadelphia,-4.4089461663963805
Baltimore,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Philadelphia,Carolina,Indianapolis,San Francisco,-4.409003734676706
San Francisco,Denver,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Dallas,Green Bay,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,LA Rams,-4.409011969969478
Indianapolis,Green Bay,Cincinnati,Philadelphia,Tampa Bay,San Francisco,Las Vegas,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,Denver,Baltimore,Seattle,LA Rams,-4.409183736702178
Indianapolis,Denver,Cincinnati,LA Chargers,Tampa Bay,Green Bay,Las Vegas,Dallas,Philadelphia,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Baltimore,Seattle,San Francisco,-4.409243398847746
Baltimore,LA Rams,Cincinnati,Cleveland,Tampa Bay,Green Bay,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Carolina,Philadelphia,San Francisco,-4.409270482914922
New Orleans,Green Bay,LA Chargers,Philadelphia,Tampa Bay,Indianapolis,Cincinnati,Denver,Buffalo,LA Rams,New England,Miami,Minnesota,Dallas,Kansas City,Baltimore,Washington,San Francisco,-4.409383173630563
Baltimore,LA Rams,Cincinnati,Philadelphia,Tampa Bay,Indianapolis,Denver,Dallas,LA Chargers,Kansas City,New England,Miami,Minnesota,Buffalo,New Orleans,Carolina,Green Bay,San Francisco,-4.409460331536439
